0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,pose
0.579958,0.624657,0.625,0.616986,0.618505,0.481216,0.412971,0.033235,0.179293,0.364788,0.398819,0.598313,0.518178,0.220775,0.407696,0.618505,0.644994,1
0.579483,0.624074,0.646431,0.636929,0.620334,0.484488,0.405904,0.032921,0.17864,0.362436,0.395035,0.551161,0.491642,0.200335,0.404939,0.619767,0.646508,1
0.581592,0.625895,0.627763,0.642879,0.624889,0.461133,0.412324,0.033312,0.183051,0.362043,0.428571,0.54325,0.508751,0.194359,0.412538,0.612441,0.639186,1
0.579274,0.623767,0.64636,0.607175,0.579889,0.456875,0.3786,0.032682,0.177813,0.360705,0.429146,0.560714,0.514578,0.199678,0.445556,0.620211,0.647132,1
0.580484,0.624864,0.647504,0.609079,0.581797,0.459478,0.381185,0.03286,0.175166,0.361195,0.428439,0.55768,0.511236,0.196744,0.429422,0.616114,0.642964,1
0.580708,0.624962,0.647828,0.611401,0.625749,0.462717,0.393225,0.064906,0.173534,0.359806,0.425378,0.55388,0.508482,0.195171,0.439622,0.598216,0.642136,1
0.578893,0.646006,0.646006,0.621536,0.621492,0.456242,0.416457,0.03268,0.178578,0.360453,0.392159,0.561455,0.515491,0.20054,0.432543,0.621492,0.648446,1
0.57901,0.646085,0.646085,0.638543,0.621162,0.455679,0.416072,0.032742,0.187368,0.360936,0.429959,0.56726,0.491307,0.200559,0.403657,0.621162,0.648064,1
0.579143,0.623707,0.646173,0.605872,0.620792,0.455049,0.415641,0.032811,0.178745,0.361475,0.393733,0.59463,0.516124,0.222264,0.41876,0.620792,0.647637,1
0.579266,0.623815,0.625146,0.63817,0.606128,0.485738,0.415958,0.032797,0.15944,0.361478,0.430674,0.5942,0.471088,0.200246,0.403884,0.620364,0.647207,1
0.579406,0.646361,0.625052,0.636862,0.605228,0.454127,0.415037,0.03292,0.159872,0.36237,0.395035,0.551297,0.516531,0.200498,0.405039,0.620024,0.646774,1
0.579273,0.646259,0.625,0.63721,0.620428,0.454428,0.415216,0.032879,0.178833,0.362005,0.4317,0.563537,0.471789,0.422627,0.404778,0.636765,0.647216,1
0.579481,0.64654,0.64654,0.639583,0.621998,0.456929,0.417207,0.032716,0.186433,0.360997,0.392233,0.565743,0.445217,0.199321,0.402453,0.619541,0.646428,1
0.578959,0.646066,0.646066,0.639156,0.621526,0.456282,0.416513,0.065368,0.187089,0.360534,0.392207,0.549327,0.47079,0.378407,0.403107,0.621275,0.648219,1
0.579402,0.646468,0.646468,0.607151,0.621927,0.456833,0.417102,0.032708,0.186531,0.360926,0.392227,0.565889,0.445384,0.199486,0.40255,0.619803,0.646699,1
0.579366,0.646433,0.646433,0.621866,0.621859,0.456731,0.417011,0.032709,0.186606,0.360926,0.392286,0.566011,0.445497,0.173997,0.402648,0.646824,0.648152,1
0.581225,0.648052,0.648052,0.639293,0.622496,0.457344,0.418189,0.033206,0.156804,0.351619,0.431927,0.547259,0.442643,0.196354,0.401916,0.613907,0.640508,1
0.579618,0.646488,0.625,0.604278,0.604278,0.452775,0.404744,0.068829,0.160269,0.363409,0.433983,0.552556,0.472601,0.424445,0.40625,0.61946,0.646098,1
0.580351,0.625634,0.625634,0.604719,0.577794,0.453355,0.405467,0.0662,0.159335,0.35271,0.434599,0.551647,0.446317,0.320639,0.405645,0.617044,0.643583,1
0.579925,0.625172,0.625172,0.604036,0.619282,0.482547,0.41393,0.033126,0.160141,0.364069,0.434859,0.552776,0.447477,0.200294,0.406544,0.618502,0.645065,1
0.581026,0.647898,0.647898,0.639765,0.622715,0.457743,0.418418,0.033118,0.156805,0.362963,0.393478,0.574733,0.442651,0.30037,0.431252,0.614513,0.641172,1
0.580508,0.647423,0.647423,0.639222,0.6073,0.45698,0.417637,0.065679,0.185792,0.362564,0.431104,0.547933,0.443818,0.299091,0.402309,0.616236,0.642945,1
0.579993,0.647031,0.626124,0.61182,0.622869,0.458226,0.418392,0.065324,0.157518,0.361099,0.428931,0.546893,0.443711,0.418915,0.401202,0.617791,0.644659,1
0.579416,0.646392,0.646392,0.637386,0.620594,0.454665,0.415452,0.06575,0.187635,0.362101,0.431692,0.550752,0.446741,0.200279,0.404545,0.619946,0.646722,1
0.580927,0.626595,0.626595,0.607192,0.622122,0.456804,0.417663,0.033113,0.185638,0.363304,0.431988,0.547931,0.443377,0.197033,0.402436,0.614907,0.641532,1
0.580608,0.626275,0.626275,0.638476,0.621743,0.456261,0.417127,0.06582,0.157828,0.351332,0.432019,0.565626,0.444142,0.421182,0.432698,0.615976,0.642628,1
0.58086,0.647863,0.647863,0.642432,0.624323,0.460382,0.420371,0.065299,0.155789,0.361299,0.42812,0.544322,0.44119,0.195804,0.399124,0.614839,0.64298,1
0.579933,0.647036,0.647036,0.64202,0.623705,0.459589,0.419412,0.065091,0.18479,0.360276,0.427389,0.562878,0.419649,0.417459,0.429243,0.61787,0.644825,1
0.602304,0.646593,0.646593,0.641232,0.623026,0.458598,0.418477,0.065108,0.185583,0.360078,0.459857,0.546746,0.444177,0.44886,0.430204,0.619454,0.646436,1
0.57891,0.646053,0.646053,0.63989,0.621968,0.457011,0.417052,0.065231,0.186744,0.36007,0.428394,0.54861,0.44593,0.419818,0.431766,0.621366,0.649967,1
0.578551,0.64578,0.64578,0.64087,0.622444,0.457862,0.417566,0.065001,0.186528,0.359055,0.491314,0.547908,0.44587,0.418804,0.430866,0.622444,0.649546,1
0.578269,0.645593,0.645593,0.642297,0.623231,0.459198,0.418482,0.064702,0.186009,0.357895,0.489114,0.546671,0.445395,0.447553,0.429474,0.623231,0.652803,1
0.579373,0.646613,0.646613,0.643629,0.624498,0.460997,0.420277,0.064693,0.184393,0.358643,0.424943,0.571474,0.442763,0.41577,0.427735,0.619546,0.648837,1
0.578299,0.645663,0.645663,0.643343,0.623901,0.460274,0.419317,0.032263,0.158169,0.357359,0.487819,0.556764,0.493472,0.416168,0.428371,0.623039,0.652859,1
0.557912,0.625768,0.625768,0.634049,0.582085,0.460298,0.41081,0.064719,0.157436,0.346466,0.489251,0.572329,0.51216,0.416407,0.428422,0.620559,0.661837,1
0.578527,0.645941,0.645941,0.611011,0.625185,0.462292,0.420949,0.064233,0.184227,0.295762,0.485697,0.543369,0.466846,0.287345,0.426305,0.664391,0.652312,1
0.599956,0.645517,0.645517,0.644715,0.624675,0.461574,0.420225,0.064237,0.184891,0.354574,0.485734,0.54432,0.444139,0.2884,0.427004,0.623671,0.653968,1
0.578698,0.64615,0.64615,0.646644,0.599001,0.463782,0.422157,0.064035,0.183338,0.294968,0.481016,0.559622,0.441865,0.197993,0.438811,0.648869,0.651906,1
0.578064,0.645457,0.625,0.643328,0.623801,0.460164,0.419144,0.064485,0.185632,0.296598,0.487514,0.545773,0.468935,0.416205,0.442508,0.651113,0.653747,1
0.577739,0.645241,0.645241,0.606394,0.597575,0.461691,0.390995,0.03207,0.185034,0.295117,0.484965,0.571086,0.444503,0.414466,0.426852,0.666969,0.655243,1
0.578197,0.645571,0.645571,0.643265,0.623812,0.460153,0.419186,0.064518,0.185555,0.296783,0.487779,0.545725,0.444878,0.288824,0.428485,0.665685,0.653232,1
0.58,0.647302,0.647302,0.646999,0.626862,0.464664,0.423323,0.032515,0.18211,0.296132,0.485487,0.55789,0.483897,0.195568,0.424008,0.67199,0.647057,1
0.578429,0.64579,0.64579,0.643664,0.624154,0.460652,0.419656,0.032252,0.157876,0.357355,0.487587,0.545106,0.444245,0.445963,0.427993,0.677432,0.652421,1
0.579973,0.647136,0.626574,0.643582,0.610281,0.461191,0.420653,0.032615,0.156219,0.347302,0.425755,0.527627,0.441842,0.446164,0.427605,0.617612,0.646553,1
0.580008,0.647163,0.626588,0.634473,0.582783,0.461117,0.411795,0.03263,0.15622,0.347403,0.388549,0.561349,0.486303,0.196892,0.427685,0.617505,0.646404,1
0.580832,0.625061,0.627543,0.636399,0.584365,0.493774,0.413889,0.064873,0.154512,0.34731,0.424946,0.541316,0.50788,0.413833,0.42552,0.614704,0.643612,1
0.559625,0.62725,0.62725,0.634167,0.583,0.49158,0.41216,0.032972,0.155401,0.3487,0.427275,0.560679,0.48508,0.25639,0.398344,0.655222,0.643043,1
0.580597,0.647674,0.627052,0.643439,0.610381,0.461298,0.420971,0.032848,0.183522,0.360396,0.426702,0.560786,0.485401,0.195882,0.412712,0.656291,0.644162,1
0.579721,0.646914,0.626365,0.634538,0.582691,0.461051,0.420451,0.032538,0.156508,0.359158,0.425475,0.561603,0.46645,0.197379,0.427718,0.618428,0.636909,1
0.578495,0.645782,0.625149,0.625541,0.581188,0.48966,0.40961,0.064775,0.158523,0.346334,0.425505,0.564344,0.513752,0.417501,0.429616,0.649697,0.651911,1
0.557927,0.625688,0.625688,0.632253,0.581076,0.458688,0.409549,0.03256,0.157942,0.34783,0.390154,0.546725,0.468645,0.448675,0.430096,0.619954,0.648709,1
0.580522,0.627305,0.627305,0.629096,0.584277,0.463266,0.422449,0.064754,0.154806,0.346858,0.42447,0.541498,0.463944,0.413771,0.425531,0.615696,0.644799,1
0.578656,0.625386,0.625386,0.626294,0.581712,0.459839,0.410293,0.032353,0.158031,0.35815,0.424966,0.557268,0.512983,0.199562,0.428852,0.621938,0.651414,1
0.579053,0.6463,0.625712,0.626312,0.581916,0.490592,0.419427,0.064755,0.15757,0.346592,0.38838,0.557021,0.467928,0.416669,0.428681,0.62065,0.639352,1
0.578407,0.645684,0.625,0.59513,0.580826,0.458546,0.379515,0.032424,0.178251,0.358462,0.38909,0.574455,0.514263,0.448371,0.415934,0.622847,0.664145,1
0.578609,0.645914,0.625363,0.626389,0.581746,0.459903,0.419151,0.03234,0.177414,0.358043,0.387926,0.572885,0.512985,0.416666,0.414647,0.62208,0.651603,1
0.558065,0.625817,0.60609,0.624881,0.581252,0.458926,0.409787,0.032573,0.157722,0.347873,0.390073,0.590403,0.512825,0.417982,0.400603,0.661885,0.648268,1
0.557126,0.625,0.580919,0.594909,0.553541,0.4595,0.379382,0.032446,0.178278,0.31656,0.389348,0.618448,0.514366,0.418252,0.444235,0.665091,0.663975,1
0.578006,0.625,0.625,0.597283,0.581989,0.460437,0.419331,0.064423,0.177981,0.344725,0.386541,0.556579,0.513248,0.445993,0.457465,0.623962,0.651299,1
0.557167,0.625,0.625,0.624053,0.580345,0.457765,0.408543,0.032512,0.178362,0.317044,0.390135,0.559695,0.477119,0.449347,0.430967,0.655473,0.676865,1
0.577682,0.645389,0.625707,0.611157,0.585859,0.466428,0.385367,0.063292,0.175857,0.284707,0.380723,0.609154,0.508914,0.438811,0.436287,0.624473,0.65624,1
0.576746,0.644582,0.644582,0.590715,0.58563,0.466327,0.39381,0.06307,0.177131,0.283816,0.379697,0.549582,0.510048,0.438437,0.436533,0.655329,0.659792,1
0.577399,0.601227,0.601227,0.612452,0.558708,0.467628,0.395067,0.031538,0.175713,0.3464,0.37789,0.607794,0.50828,0.437233,0.435108,0.625267,0.681221,1
0.576938,0.600733,0.625167,0.611451,0.585763,0.466478,0.394015,0.069315,0.18299,0.346979,0.411209,0.609297,0.509709,0.226056,0.421754,0.626825,0.654677,1
0.577663,0.64547,0.64547,0.613491,0.601497,0.46875,0.396002,0.062891,0.181317,0.345599,0.378074,0.580597,0.507093,0.406755,0.419409,0.65219,0.656701,1
0.580415,0.648008,0.648008,0.616982,0.577537,0.473127,0.400506,0.063368,0.193827,0.344735,0.376543,0.574521,0.500578,0.432328,0.415085,0.615305,0.642935,1
0.547112,0.593224,0.583904,0.562145,0.532238,0.394699,0.255661,0.292822,0.414206,0.605489,0.595668,0.604812,0.481297,0.282087,0.362589,0.684942,0.660197,1
0.550898,0.599939,0.591416,0.540733,0.540733,0.400282,0.256453,0.286034,0.429903,0.507106,0.606577,0.616539,0.529656,0.286286,0.400534,0.704834,0.689302,1
0.559791,0.588924,0.57939,0.527188,0.527188,0.390706,0.250241,0.290463,0.418091,0.516924,0.59607,0.559628,0.48771,0.243445,0.367702,0.624489,0.667204,1
0.560786,0.610288,0.610288,0.528427,0.528427,0.39142,0.257201,0.290639,0.416866,0.604682,0.595458,0.621725,0.466643,0.242624,0.366599,0.623747,0.651384,1
0.558196,0.607284,0.577594,0.555027,0.555947,0.389681,0.254833,0.290388,0.388622,0.512122,0.597335,0.625076,0.533284,0.288781,0.369414,0.640542,0.680535,1
0.587386,0.637255,0.607445,0.525336,0.525336,0.403156,0.248819,0.290333,0.388421,0.51204,0.597152,0.561509,0.46875,0.244505,0.369296,0.625283,0.680651,1
0.559258,0.608657,0.578868,0.556564,0.557473,0.417302,0.280096,0.208651,0.418358,0.511426,0.595766,0.624101,0.512714,0.244425,0.368401,0.641143,0.681526,1
0.557392,0.586365,0.576628,0.524075,0.524075,0.416414,0.278784,0.208207,0.421626,0.606606,0.598519,0.625812,0.512793,0.244585,0.413473,0.640086,0.666788,1
0.56665,0.596531,0.587732,0.536598,0.536598,0.408135,0.253973,0.286645,0.43547,0.485499,0.584638,0.640564,0.531454,0.243785,0.404076,0.66058,0.688438,1
0.569656,0.616037,0.606811,0.554497,0.555422,0.402855,0.254631,0.290547,0.420861,0.512361,0.614314,0.587867,0.489094,0.244547,0.369762,0.693394,0.680194,1
0.584552,0.613539,0.604108,0.551468,0.552414,0.415628,0.253473,0.291456,0.392542,0.513721,0.573377,0.590316,0.466877,0.244726,0.371739,0.693219,0.653154,1
0.554243,0.602167,0.602167,0.549291,0.550253,0.414916,0.276564,0.292103,0.394908,0.609881,0.575309,0.592061,0.467326,0.244853,0.373147,0.655465,0.676848,1
0.586823,0.636546,0.606783,0.554466,0.55539,0.416612,0.246429,0.290557,0.389245,0.512375,0.614343,0.614343,0.48881,0.244549,0.369783,0.624918,0.655599,1
0.551511,0.600826,0.592385,0.541823,0.541823,0.40945,0.256909,0.220085,0.428211,0.593349,0.605098,0.615535,0.529557,0.242523,0.399706,0.645944,0.690208,1
0.538966,0.598981,0.590406,0.539606,0.539606,0.408602,0.260739,0.285638,0.430992,0.483686,0.564552,0.618054,0.530965,0.24359,0.401753,0.694333,0.69053,1
0.559026,0.58799,0.578327,0.555742,0.556663,0.404327,0.248347,0.314178,0.388607,0.493479,0.571408,0.612348,0.486479,0.242361,0.368207,0.621653,0.676733,1
0.547498,0.593938,0.593938,0.563159,0.564037,0.422057,0.225021,0.292044,0.409635,0.604242,0.611042,0.604065,0.504076,0.238584,0.362103,0.685904,0.674827,1
0.584811,0.604826,0.596549,0.513955,0.514834,0.398747,0.23089,0.301925,0.424661,0.555283,0.605142,0.608618,0.542017,0.280244,0.394182,0.685242,0.682139,1
0.579706,0.599387,0.590848,0.507527,0.511155,0.40868,0.230215,0.285471,0.430243,0.555424,0.60632,0.617583,0.530883,0.243557,0.401366,0.704467,0.699284,1
0.582406,0.633199,0.594403,0.511346,0.514851,0.374762,0.23197,0.284585,0.424543,0.591208,0.601803,0.613512,0.511417,0.242703,0.423217,0.704691,0.671365,1
0.581424,0.60146,0.593093,0.509945,0.513496,0.409328,0.231385,0.284986,0.426715,0.592302,0.603577,0.614976,0.529941,0.242924,0.424603,0.704395,0.70063,1
0.581293,0.601271,0.59288,0.509728,0.513289,0.409392,0.231427,0.285214,0.427198,0.341506,0.604091,0.615122,0.529768,0.242753,0.424782,0.704015,0.699977,1
0.55337,0.602887,0.594556,0.511646,0.512531,0.384078,0.233663,0.286485,0.425864,0.593257,0.60429,0.612255,0.526722,0.240216,0.422517,0.69996,0.696307,1
0.551441,0.600968,0.570693,0.509365,0.512929,0.382078,0.230878,0.284817,0.427311,0.578398,0.603825,0.621199,0.486862,0.243431,0.425245,0.681476,0.701129,1
0.580259,0.60994,0.600075,0.508328,0.511927,0.408812,0.230503,0.285187,0.428969,0.593258,0.605237,0.616783,0.530746,0.243502,0.426248,0.705912,0.691464,1
0.570666,0.587859,0.578197,0.525834,0.525834,0.390753,0.278809,0.291513,0.420262,0.606736,0.588429,0.586123,0.464244,0.286989,0.368419,0.690908,0.652766,1
0.570754,0.616895,0.607658,0.525738,0.525738,0.391249,0.279307,0.292326,0.420917,0.607678,0.589429,0.585784,0.463254,0.241741,0.368187,0.689413,0.65042,1
0.571485,0.617918,0.579143,0.526895,0.526895,0.391495,0.251137,0.291862,0.387752,0.51329,0.588316,0.584824,0.485848,0.241786,0.367405,0.689662,0.651708,1
0.552095,0.601891,0.59358,0.510437,0.513964,0.409159,0.256982,0.284433,0.425586,0.528042,0.60236,0.635022,0.53038,0.243356,0.408312,0.705329,0.702207,1
0.561323,0.59028,0.580726,0.528663,0.528663,0.393184,0.253383,0.293126,0.386733,0.514238,0.58892,0.608773,0.438874,0.23934,0.365468,0.686309,0.645013,1
0.501384,0.548934,0.530081,0.526274,0.542387,0.424861,0.310644,0.157596,0.127448,0.320114,0.371637,0.535818,0.332947,0.224983,0.362533,0.653396,0.58711,1
0.460956,0.519377,0.530024,0.526188,0.501333,0.424859,0.310594,0.157615,0.088775,0.3202,0.371721,0.53587,0.332957,0.224977,0.362622,0.737744,0.594749,1
0.460683,0.51013,0.529722,0.494926,0.501066,0.400603,0.285055,0.133207,0.127668,0.320659,0.372166,0.536149,0.333015,0.224949,0.372166,0.668088,0.587369,1
0.459841,0.508988,0.528796,0.493611,0.500244,0.400691,0.284392,0.158032,0.128236,0.322065,0.373532,0.537004,0.333193,0.224864,0.373532,0.666992,0.585803,1
0.473564,0.520315,0.530858,0.496535,0.502073,0.400495,0.285867,0.157331,0.126967,0.318925,0.370484,0.535098,0.332797,0.225054,0.370484,0.658045,0.565533,1
0.46346,0.522478,0.503779,0.499256,0.468181,0.400312,0.282032,0.182874,0.125767,0.315957,0.367608,0.533308,0.332428,0.225233,0.358256,0.741255,0.592525,1
0.474603,0.521831,0.532207,0.498443,0.530207,0.400366,0.281584,0.156868,0.088563,0.316849,0.368472,0.533845,0.332538,0.22518,0.359173,0.671025,0.591556,1
0.461431,0.511145,0.530547,0.499141,0.501797,0.400525,0.285646,0.157437,0.141418,0.319401,0.341142,0.535386,0.332858,0.225026,0.341142,0.669063,0.587901,1
0.459548,0.508592,0.528473,0.49628,0.462467,0.400722,0.284162,0.158142,0.088925,0.322552,0.343845,0.5373,0.356567,0.224833,0.365044,0.666612,0.584378,1
0.461223,0.510862,0.530318,0.498825,0.501594,0.400546,0.280109,0.157515,0.127301,0.319751,0.371286,0.535598,0.35648,0.225005,0.36216,0.668792,0.588373,1
0.460209,0.509487,0.529201,0.497284,0.500604,0.400653,0.284683,0.157895,0.127988,0.321451,0.372935,0.536631,0.356533,0.224901,0.36391,0.667472,0.585615,1
0.459412,0.508406,0.557059,0.492941,0.540875,0.424779,0.309107,0.158193,0.08894,0.322779,0.34404,0.537438,0.355758,0.22482,0.365278,0.654712,0.557098,1
0.459592,0.50865,0.55728,0.496347,0.50151,0.424788,0.278705,0.158125,0.128403,0.322479,0.343782,0.518433,0.333245,0.224838,0.364969,0.666668,0.557409,1
0.458761,0.545888,0.556262,0.491923,0.540259,0.400804,0.30848,0.158434,0.12896,0.323857,0.344965,0.538096,0.356034,0.224753,0.344965,0.69397,0.583794,1
0.458955,0.507786,0.5565,0.492227,0.540443,0.424756,0.308667,0.158362,0.12883,0.323535,0.34469,0.5379,0.333379,0.224773,0.34469,0.682949,0.584155,1
0.457306,0.535115,0.55448,0.520117,0.538883,0.424671,0.307077,0.158974,0.129926,0.326249,0.4004,0.539561,0.356683,0.224605,0.292001,0.680361,0.558208,1
0.457872,0.544683,0.555174,0.490532,0.498322,0.400895,0.277221,0.133654,0.129551,0.32532,0.346224,0.538992,0.380766,0.224663,0.346224,0.681249,0.582138,1
0.457099,0.505266,0.525775,0.489321,0.497568,0.42466,0.306877,0.15905,0.130063,0.294229,0.347312,0.539768,0.380687,0.224585,0.347312,0.680036,0.580695,1
0.458178,0.50673,0.526963,0.491009,0.49862,0.400864,0.277484,0.158651,0.143115,0.324819,0.398773,0.538685,0.333542,0.224694,0.345793,0.652923,0.582706,1
0.458136,0.506674,0.526917,0.49413,0.498579,0.400868,0.277448,0.178149,0.089075,0.324888,0.376274,0.538727,0.333551,0.22469,0.289128,0.681663,0.559589,1
0.469271,0.504662,0.525285,0.491873,0.497133,0.401022,0.281878,0.159214,0.08923,0.327312,0.378633,0.515054,0.333861,0.22454,0.369951,0.679337,0.579865,1
0.471589,0.478694,0.528296,0.496036,0.499801,0.400739,0.284035,0.133413,0.128541,0.322819,0.374263,0.537463,0.333288,0.224817,0.36532,0.654677,0.58496,1
0.44397,0.488706,0.500151,0.493462,0.485857,0.400701,0.278836,0.158068,0.128301,0.322224,0.389792,0.512598,0.333213,0.224854,0.364707,0.655195,0.557672,1
0.472091,0.518165,0.528947,0.493826,0.486016,0.380982,0.279037,0.133319,0.08888,0.321836,0.389335,0.512412,0.333164,0.224877,0.364307,0.684554,0.558074,1
0.471096,0.516712,0.527655,0.491993,0.527565,0.380862,0.308523,0.158418,0.089004,0.323783,0.3752,0.513348,0.362697,0.224758,0.366312,0.682714,0.556052,1
0.474494,0.513012,0.532066,0.498243,0.544093,0.424955,0.312375,0.156917,0.088577,0.290708,0.339144,0.540121,0.354309,0.225167,0.359398,0.659634,0.567352,1
0.476629,0.516412,0.534834,0.502152,0.505599,0.425085,0.314784,0.181765,0.139348,0.31742,0.335455,0.536571,0.353226,0.225425,0.35496,0.65776,0.571512,1
0.467992,0.519421,0.537477,0.50828,0.508147,0.426539,0.317797,0.179525,0.086222,0.285579,0.334393,0.532732,0.350361,0.197641,0.303954,0.627061,0.569654,1
0.468831,0.520423,0.538336,0.506572,0.508953,0.426874,0.318699,0.17888,0.136859,0.293758,0.333787,0.531521,0.349617,0.197094,0.302997,0.642622,0.569662,1
0.469996,0.521619,0.539431,0.510634,0.510053,0.427763,0.320099,0.177794,0.135947,0.293824,0.333889,0.529838,0.348042,0.195611,0.349757,0.659002,0.598643,1
0.468589,0.519956,0.537999,0.506002,0.508702,0.427167,0.318576,0.178889,0.136893,0.285876,0.33483,0.531871,0.34933,0.221823,0.303457,0.6536,0.598724,1
0.46793,0.519537,0.537509,0.508449,0.548875,0.4261,0.317585,0.179767,0.137606,0.309974,0.352355,0.532825,0.35095,0.22388,0.303835,0.663057,0.602677,1
0.479148,0.51997,0.537831,0.50616,0.549129,0.425903,0.317749,0.154258,0.087078,0.314013,0.332675,0.532469,0.351114,0.198746,0.350697,0.664375,0.604156,1
0.479387,0.520045,0.537958,0.508995,0.549289,0.426369,0.318109,0.153772,0.137268,0.314641,0.333375,0.532161,0.350432,0.197948,0.350921,0.66261,0.571227,1
0.466248,0.517665,0.535855,0.503591,0.547355,0.425134,0.315671,0.155605,0.138847,0.315858,0.353302,0.535252,0.352825,0.200009,0.30562,0.664614,0.573044,1
0.465807,0.517069,0.564888,0.536919,0.546936,0.425111,0.315249,0.181474,0.139086,0.316603,0.334735,0.53588,0.353016,0.200032,0.306187,0.663975,0.572315,1
0.464953,0.515914,0.534428,0.535541,0.546126,0.425066,0.314431,0.181986,0.139546,0.287532,0.336,0.537095,0.353386,0.200077,0.307281,0.662738,0.570902,1
0.464566,0.51539,0.563369,0.503894,0.54576,0.425046,0.31406,0.182216,0.139754,0.318686,0.33657,0.537643,0.353553,0.225347,0.307775,0.628896,0.601109,1
0.464288,0.515013,0.563028,0.503472,0.545495,0.425032,0.313793,0.182382,0.125193,0.296849,0.33698,0.538037,0.353673,0.200112,0.30813,0.628651,0.5698,1
0.465084,0.516091,0.534573,0.501784,0.546251,0.425073,0.314557,0.156051,0.124637,0.317818,0.335806,0.536909,0.353329,0.20007,0.355381,0.662928,0.60202,1
0.464763,0.515656,0.534218,0.504191,0.545945,0.425056,0.314248,0.156174,0.088367,0.318358,0.336281,0.512301,0.33215,0.200087,0.307524,0.657194,0.570586,1
0.464135,0.514807,0.562841,0.503241,0.54535,0.425024,0.313646,0.182473,0.125299,0.319405,0.337205,0.538253,0.353739,0.244116,0.308324,0.661553,0.569547,1
0.476236,0.52421,0.534325,0.501433,0.531439,0.400164,0.312789,0.156138,0.124794,0.31355,0.336139,0.531863,0.353426,0.225377,0.355782,0.657292,0.61443,1
0.476136,0.524065,0.545926,0.501251,0.531364,0.400177,0.314228,0.156182,0.124876,0.313753,0.336312,0.531985,0.353477,0.268832,0.355991,0.657173,0.570552,1
0.477829,0.526527,0.536388,0.507169,0.49062,0.399966,0.314623,0.155419,0.088154,0.310289,0.333358,0.53456,0.352615,0.22557,0.352433,0.659189,0.573844,1
0.478959,0.52817,0.537853,0.509175,0.533497,0.399825,0.285976,0.154906,0.156385,0.307946,0.331363,0.532653,0.352036,0.225707,0.350029,0.660536,0.619485,1
0.478703,0.527798,0.537521,0.508721,0.533303,0.399857,0.315628,0.155023,0.088042,0.308479,0.331816,0.533086,0.352168,0.225676,0.350575,0.660231,0.575541,1
0.479007,0.528241,0.537915,0.509261,0.533533,0.399819,0.286024,0.176005,0.088003,0.307845,0.331278,0.532571,0.352011,0.225713,0.349925,0.660594,0.576132,1
0.47793,0.518481,0.536521,0.504529,0.532719,0.399953,0.31474,0.180845,0.088141,0.310078,0.333178,0.534389,0.352563,0.225582,0.352217,0.65931,0.574041,1
0.478114,0.526943,0.536759,0.504864,0.532858,0.39993,0.316455,0.180715,0.166428,0.309699,0.332855,0.529568,0.352469,0.225605,0.351827,0.65953,0.574398,1
0.478037,0.526831,0.536659,0.504723,0.532799,0.39994,0.314863,0.155325,0.088127,0.309858,0.332991,0.534209,0.352508,0.225596,0.351991,0.659437,0.574249,1
0.477546,0.517871,0.536023,0.503828,0.532429,0.400001,0.315817,0.176379,0.088189,0.310869,0.333852,0.530264,0.352759,0.225535,0.36269,0.658853,0.573295,1
0.477271,0.525716,0.535666,0.503324,0.532221,0.400036,0.315506,0.155671,0.12394,0.311436,0.334335,0.535497,0.3529,0.225502,0.353611,0.658524,0.57276,1
0.47993,0.529581,0.53911,0.508171,0.534231,0.399704,0.318493,0.154463,0.121707,0.305915,0.329637,0.531005,0.351537,0.225825,0.347946,0.661694,0.621284,1
0.478026,0.518632,0.536644,0.504702,0.532791,0.399942,0.316356,0.15533,0.195392,0.309882,0.333011,0.534229,0.352514,0.225594,0.381802,0.659424,0.635947,1
0.477179,0.525581,0.535546,0.534487,0.532151,0.400047,0.315402,0.155713,0.124017,0.311626,0.334497,0.535652,0.352947,0.225491,0.353805,0.658414,0.57258,1
0.477913,0.518455,0.536499,0.504498,0.532706,0.399955,0.31623,0.199105,0.088143,0.310113,0.333208,0.553536,0.352571,0.22558,0.352252,0.659291,0.617546,1
0.477282,0.51745,0.53568,0.534688,0.532229,0.400034,0.315519,0.155666,0.123931,0.311414,0.334316,0.535479,0.352894,0.225504,0.353588,0.658538,0.572781,1
0.476888,0.516825,0.53517,0.533923,0.531931,0.400083,0.315076,0.155844,0.088274,0.31222,0.335004,0.531069,0.353095,0.225456,0.354416,0.658069,0.615642,1
0.477613,0.526215,0.53611,0.535332,0.53248,0.399993,0.315892,0.155517,0.088181,0.310731,0.333735,0.534922,0.352725,0.225544,0.352887,0.658933,0.616989,1
0.476864,0.516787,0.535139,0.533877,0.531914,0.400086,0.313513,0.176553,0.088277,0.312268,0.335045,0.536177,0.353107,0.225453,0.354466,0.65804,0.615598,1
0.46655,0.518074,0.536188,0.504061,0.5068,0.399985,0.31596,0.176347,0.123605,0.310607,0.333629,0.53482,0.352694,0.225551,0.362437,0.659005,0.573543,1
0.469721,0.521958,0.539484,0.511154,0.509859,0.400685,0.319294,0.174463,0.122005,0.3068,0.359131,0.530235,0.350162,0.224064,0.348163,0.658793,0.617996,1
0.468457,0.520652,0.538291,0.509776,0.549453,0.399782,0.28468,0.175931,0.122243,0.30724,0.330763,0.532079,0.351863,0.225748,0.35919,0.660939,0.576695,1
